40+ Percentage,Bathroom,Car,HouseMedian($),Landsize,Price,Rooms,Suburb,Type
0,1,2,1340000,1188,570000,2,BRUNSWICK EAST,UNIT
0,1,1,1340000,0,370000,1,BRUNSWICK EAST,UNIT
0,1,1,1340000,0,510000,2,BRUNSWICK EAST,UNIT
0,3,2,1340000,336,1574000,3,BRUNSWICK EAST,HOUSE
0,1,1,1340000,0,665000,2,BRUNSWICK EAST,UNIT
0,1,1,1340000,148,1024000,2,BRUNSWICK EAST,HOUSE
0,1.283749587,1.522389702,1340000,0,800000,2,BRUNSWICK EAST,HOUSE
0,1,2,1340000,369,1125000,3,BRUNSWICK EAST,HOUSE
0,1.283749587,1.522389702,1340000,0,430000,2,BRUNSWICK EAST,UNIT
0,1.283749587,1.522389702,1340000,0,1900000,4,BRUNSWICK EAST,HOUSE
0,1,1,1340000,0,390000,2,BRUNSWICK EAST,UNIT
0,3,2,1340000,0,800000,3,BRUNSWICK EAST,TOWNHOUSE
0,3,2,1340000,87,1050000,3,BRUNSWICK EAST,TOWNHOUSE
0,1.283749587,1.522389702,1340000,0,461000,2,BRUNSWICK EAST,UNIT
0,1,1,1340000,148,957000,2,BRUNSWICK EAST,HOUSE
0,1,1,1340000,213,825000,3,BRUNSWICK EAST,HOUSE
0,1.283749587,1.522389702,1340000,0,621000,2,BRUNSWICK EAST,UNIT
0,1.283749587,1.522389702,1340000,0,940000,3,BRUNSWICK EAST,HOUSE
0,1,2,1340000,104,998000,3,BRUNSWICK EAST,HOUSE
0,2,1,1340000,0,1010000,3,BRUNSWICK EAST,TOWNHOUSE
0,1.283749587,1.522389702,1340000,0,985000,2,BRUNSWICK EAST,TOWNHOUSE
0,1,1,1340000,231,910000,3,BRUNSWICK EAST,HOUSE
0,1.283749587,1.522389702,1340000,0,330000,1,BRUNSWICK EAST,UNIT
0,1,1,1340000,279,1050000,3,BRUNSWICK EAST,HOUSE
0,1.283749587,1.522389702,1340000,0,440000,2,BRUNSWICK EAST,UNIT
0,1,1,1340000,213,970000,2,BRUNSWICK EAST,HOUSE
0,1,2,1340000,812,1600000,3,BRUNSWICK EAST,HOUSE
0,2,1,1340000,0,480000,2,BRUNSWICK EAST,UNIT
0,2,2,1340000,0,771000,2,BRUNSWICK EAST,TOWNHOUSE
0,1.283749587,1.522389702,1340000,0,290000,1,BRUNSWICK EAST,UNIT
0,1,2,1340000,308,1335000,3,BRUNSWICK EAST,HOUSE
0,1,1,1340000,0,420000,2,BRUNSWICK EAST,UNIT
0,1,0,1150902,0,1005000,2,BURNLEY,HOUSE
0,1,2,1150902,225,1231010,2,BURNLEY,HOUSE
0,1,1,1150902,172,881000,2,BURNLEY,HOUSE
0,1,1,1150902,149,1202500,2,BURNLEY,HOUSE
0,1,0,1150902,182,1435000,3,BURNLEY,HOUSE
0,1,2,448833,600,368000,3,CAMPBELLFIELD,HOUSE
0,1.283749587,1.522389702,448833,0,415000,3,CAMPBELLFIELD,HOUSE
0,1,1,448833,766,455000,3,CAMPBELLFIELD,HOUSE
0,1.283749587,1.522389702,448833,0,520000,3,CAMPBELLFIELD,HOUSE
0,1.283749587,1.522389702,448833,0,500000,3,CAMPBELLFIELD,HOUSE
0,1.283749587,1.522389702,448833,0,435000,3,CAMPBELLFIELD,HOUSE
4.35,1,2,899759,3455,735000,3,CARLTON,UNIT
4.35,1,0,899759,99,1460000,2,CARLTON,HOUSE
4.35,2,1,899759,0,860000,3,CARLTON,UNIT
4.35,1,0,899759,118,1662000,3,CARLTON,HOUSE
4.35,2,2,899759,100,1590000,3,CARLTON,HOUSE
4.35,1,1,899759,0,610250,2,CARLTON,UNIT
4.35,1,1,899759,117,720000,2,CARLTON,HOUSE
4.35,1,0,899759,66,840000,2,CARLTON,HOUSE
4.35,2,1,899759,0,795000,2,CARLTON,UNIT
4.35,1,1,899759,0,705000,2,CARLTON,UNIT
4.35,1,1,899759,0,435000,1,CARLTON,UNIT
4.35,1.283749587,1.522389702,899759,0,660000,2,CARLTON,UNIT
4.35,1.283749587,1.522389702,899759,0,872000,2,CARLTON,TOWNHOUSE
4.35,2,0,899759,132,1630100,4,CARLTON,HOUSE
4.35,1,1,899759,0,480000,2,CARLTON,UNIT
4.35,2,1,899759,635,1600000,4,CARLTON,HOUSE
4.35,2,1,899759,0,500000,2,CARLTON,UNIT
4.35,1,0,899759,121,920000,3,CARLTON,HOUSE
4.35,3,1,899759,0,1600000,3,CARLTON,HOUSE
4.35,1,0,899759,101,1010000,2,CARLTON,HOUSE
4.35,1,1,899759,0,875000,3,CARLTON,UNIT
4.35,1,1,899759,144,1170000,2,CARLTON,HOUSE
4.35,1,2,899759,151,1260000,4,CARLTON,HOUSE
4.35,2,1,899759,0,600000,2,CARLTON,UNIT
4.35,1,1,899759,0,310000,1,CARLTON,UNIT
4.35,3,1,899759,0,1550000,3,CARLTON,HOUSE
4.35,2,2,899759,123,2033000,4,CARLTON,HOUSE
4.35,2,1,899759,0,1110000,3,CARLTON,UNIT
4.35,2,2,899759,0,2705000,4,CARLTON,HOUSE
4.35,1,0,899759,152,1616000,4,CARLTON,HOUSE
4.35,1,1,899759,0,585000,2,CARLTON,UNIT
4.35,1,0,899759,121,1162000,4,CARLTON,HOUSE
4.35,1,1,899759,0,589000,2,CARLTON,UNIT
4.35,1,1,899759,284,2345000,4,CARLTON,HOUSE
4.35,1,0,899759,128,1117000,2,CARLTON,HOUSE
4.35,1.283749587,1.522389702,899759,0,400000,2,CARLTON,UNIT
4.35,1,1,899759,0,600000,2,CARLTON,UNIT
4.35,1,1,899759,122,957000,2,CARLTON,HOUSE
0,2,1,1133407,220,4525000,2,EAST MELBOURNE,HOUSE
0,2,3,1133407,364,3520000,3,EAST MELBOURNE,HOUSE
0,0,0,1133407,0,740000,2,EAST MELBOURNE,UNIT
0,1,1,1133407,0,1015000,1,EAST MELBOURNE,UNIT
0,2,1,1133407,0,1400000,2,EAST MELBOURNE,UNIT
0,1.283749587,1.522389702,1133407,0,1450000,3,EAST MELBOURNE,HOUSE
0,2,2,1133407,0,1935000,2,EAST MELBOURNE,UNIT
0,1,1,1133407,179,1475000,4,EAST MELBOURNE,HOUSE
0,1.283749587,1.522389702,1133407,0,615000,1,EAST MELBOURNE,UNIT
0,2,1,1133407,0,700000,2,EAST MELBOURNE,UNIT
0,1.283749587,1.522389702,1133407,0,1155000,3,EAST MELBOURNE,UNIT
0,1,0,1133407,0,565000,1,EAST MELBOURNE,UNIT
0,1,1,1133407,0,900000,2,EAST MELBOURNE,UNIT
0,1,1,1133407,0,630000,1,EAST MELBOURNE,UNIT
0,1,0,1133407,0,750000,1,EAST MELBOURNE,UNIT
0,0,0,1133407,0,872000,2,EAST MELBOURNE,UNIT
0,1,1,1133407,0,765000,2,EAST MELBOURNE,UNIT
0,1.283749587,1.522389702,1133407,0,425000,1,EAST MELBOURNE,UNIT
0,1.283749587,1.522389702,1133407,0,1560000,3,EAST MELBOURNE,HOUSE
0,1,2,1002413,613,810000,3,ESSENDON WEST,HOUSE
0,2,2,1002413,505,1422000,4,ESSENDON WEST,HOUSE
0,1,1,1002413,64,1245000,3,ESSENDON WEST,HOUSE
0,1.283749587,1.522389702,1002413,0,1120000,4,ESSENDON WEST,TOWNHOUSE
0,1,1,1002413,711,1430000,2,ESSENDON WEST,HOUSE
0,2,2,1002413,740,1345000,4,ESSENDON WEST,HOUSE
0,3,2,1002413,242,800000,3,ESSENDON WEST,TOWNHOUSE
0,1,1,1002413,556,787500,3,ESSENDON WEST,HOUSE
0,1,2,1002413,293,685000,3,ESSENDON WEST,HOUSE
0,2,1,1002413,179,652500,4,ESSENDON WEST,TOWNHOUSE
0,2,2,1002413,616,1300000,5,ESSENDON WEST,HOUSE
0,2,2,1002413,544,925000,3,ESSENDON WEST,HOUSE
0,2,2,1002413,0,730000,3,ESSENDON WEST,TOWNHOUSE
0,1,2,1002413,196,520000,2,ESSENDON WEST,UNIT
0,2,2,1002413,614,1300000,7,ESSENDON WEST,HOUSE
0,1,2,1002413,368,810000,3,ESSENDON WEST,HOUSE
0,1.283749587,1.522389702,1002413,0,638500,2,ESSENDON WEST,TOWNHOUSE
0,2,2,1002413,356,970000,3,ESSENDON WEST,TOWNHOUSE
0,2,2,1002413,470,1110000,3,ESSENDON WEST,HOUSE
0,1,1,1002413,688,1115000,3,ESSENDON WEST,HOUSE
0,1,2,1002413,473,820000,3,ESSENDON WEST,HOUSE
1.65,1,3,650000,587,670000,3,FAWKNER,HOUSE
1.65,1,4,650000,661,645000,3,FAWKNER,HOUSE
1.65,1,0,650000,684,687000,3,FAWKNER,HOUSE
1.65,1,1,650000,97,333000,2,FAWKNER,UNIT
1.65,2,1,650000,738,455000,3,FAWKNER,TOWNHOUSE
1.65,1,1,650000,215,378000,2,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,585000,3,FAWKNER,HOUSE
1.65,1,2,650000,650,615000,3,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,500000,3,FAWKNER,TOWNHOUSE
1.65,1,1,650000,589,650000,3,FAWKNER,HOUSE
1.65,1,1,650000,726,665000,3,FAWKNER,HOUSE
1.65,1,4,650000,592,640000,3,FAWKNER,HOUSE
1.65,1,1,650000,614,540000,3,FAWKNER,HOUSE
1.65,2,4,650000,587,681000,3,FAWKNER,HOUSE
1.65,1,2,650000,720,640000,3,FAWKNER,HOUSE
1.65,1,2,650000,622,660000,3,FAWKNER,HOUSE
1.65,2,1,650000,603,783000,3,FAWKNER,HOUSE
1.65,2,2,650000,567,635000,4,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,550000,3,FAWKNER,TOWNHOUSE
1.65,2,1,650000,280,553500,3,FAWKNER,TOWNHOUSE
1.65,1.283749587,1.522389702,650000,0,460000,2,FAWKNER,UNIT
1.65,1,2,650000,640,619000,2,FAWKNER,HOUSE
1.65,1,1,650000,314,460000,3,FAWKNER,TOWNHOUSE
1.65,2,1,650000,430,570500,4,FAWKNER,HOUSE
1.65,1,1,650000,69,288000,1,FAWKNER,UNIT
1.65,2,3,650000,476,615000,4,FAWKNER,HOUSE
1.65,6,2,650000,592,751000,3,FAWKNER,HOUSE
1.65,1,4,650000,528,609000,3,FAWKNER,HOUSE
1.65,1,2,650000,531,605000,3,FAWKNER,HOUSE
1.65,1,2,650000,604,850000,3,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,760500,3,FAWKNER,HOUSE
1.65,1,2,650000,0,752500,4,FAWKNER,HOUSE
1.65,2,1,650000,613,750000,4,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,622000,3,FAWKNER,HOUSE
1.65,2,2,650000,647,771000,4,FAWKNER,HOUSE
1.65,1,1,650000,285,400000,3,FAWKNER,HOUSE
1.65,2,2,650000,217,538000,3,FAWKNER,TOWNHOUSE
1.65,1,4,650000,1075,860000,3,FAWKNER,HOUSE
1.65,1,1,650000,599,515000,3,FAWKNER,HOUSE
1.65,1,1,650000,540,617000,3,FAWKNER,HOUSE
1.65,2,3,650000,209,540000,4,FAWKNER,UNIT
1.65,2,2,650000,297,631000,3,FAWKNER,HOUSE
1.65,1,2,650000,628,782000,3,FAWKNER,HOUSE
1.65,0,0,650000,261,470000,3,FAWKNER,UNIT
1.65,2,2,650000,467,700500,4,FAWKNER,HOUSE
1.65,1,1,650000,614,532000,3,FAWKNER,HOUSE
1.65,1,2,650000,621,575000,2,FAWKNER,HOUSE
1.65,1,2,650000,604,620000,3,FAWKNER,HOUSE
1.65,1,3,650000,664,655000,4,FAWKNER,HOUSE
1.65,1,1,650000,592,652500,3,FAWKNER,HOUSE
1.65,2,2,650000,607,1010000,4,FAWKNER,HOUSE
1.65,2,2,650000,305,480000,3,FAWKNER,HOUSE
1.65,1.283749587,1.522389702,650000,0,626000,4,FAWKNER,HOUSE
1.65,2,1,650000,195,422500,3,FAWKNER,UNIT
17.23333333,1,2,1790000,432,1550000,2,HAWTHORN EAST,HOUSE
17.23333333,1,2,1790000,780,2151000,3,HAWTHORN EAST,HOUSE
17.23333333,1,0,1790000,230,1140000,2,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,420000,2,HAWTHORN EAST,UNIT
17.23333333,2,2,1790000,166,1220000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,1.283749587,1.522389702,1790000,0,2875000,3,HAWTHORN EAST,HOUSE
17.23333333,1.283749587,1.522389702,1790000,0,1500000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,1.283749587,1.522389702,1790000,0,875000,3,HAWTHORN EAST,UNIT
17.23333333,3,2,1790000,431,1700000,5,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,200,1600000,3,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,490000,2,HAWTHORN EAST,UNIT
17.23333333,1.283749587,1.522389702,1790000,0,1410000,3,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,154,1425000,4,HAWTHORN EAST,TOWNHOUSE
17.23333333,2,2,1790000,640,3100000,4,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,555000,2,HAWTHORN EAST,UNIT
17.23333333,2,2,1790000,0,887000,2,HAWTHORN EAST,UNIT
17.23333333,2,1,1790000,646,1700000,3,HAWTHORN EAST,HOUSE
17.23333333,1,2,1790000,390,1585000,2,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,460000,2,HAWTHORN EAST,UNIT
17.23333333,3,1,1790000,710,3050000,4,HAWTHORN EAST,HOUSE
17.23333333,1.283749587,1.522389702,1790000,0,1460000,3,HAWTHORN EAST,HOUSE
17.23333333,1,0,1790000,2274,365000,1,HAWTHORN EAST,UNIT
17.23333333,1,1,1790000,0,320000,1,HAWTHORN EAST,UNIT
17.23333333,1.283749587,1.522389702,1790000,0,820000,2,HAWTHORN EAST,UNIT
17.23333333,1,1,1790000,0,680000,2,HAWTHORN EAST,UNIT
17.23333333,1.283749587,1.522389702,1790000,0,1170000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,1.283749587,1.522389702,1790000,0,670000,2,HAWTHORN EAST,UNIT
17.23333333,2,2,1790000,457,2381000,4,HAWTHORN EAST,HOUSE
17.23333333,3,2,1790000,324,1738000,4,HAWTHORN EAST,TOWNHOUSE
17.23333333,2,2,1790000,358,1582000,2,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,735000,3,HAWTHORN EAST,UNIT
17.23333333,3,3,1790000,726,2920000,4,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,749,1920000,4,HAWTHORN EAST,HOUSE
17.23333333,1,2,1790000,362,1420000,3,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,400000,2,HAWTHORN EAST,UNIT
17.23333333,2,2,1790000,0,1790000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,1,2,1790000,664,2100000,3,HAWTHORN EAST,HOUSE
17.23333333,1,0,1790000,229,1335000,2,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,431,1825000,3,HAWTHORN EAST,HOUSE
17.23333333,3,4,1790000,1011,3210000,5,HAWTHORN EAST,HOUSE
17.23333333,2,1,1790000,78,705000,2,HAWTHORN EAST,UNIT
17.23333333,2,3,1790000,762,3310000,4,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,1250,3500000,5,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,444000,2,HAWTHORN EAST,UNIT
17.23333333,1,2,1790000,287,1538000,3,HAWTHORN EAST,HOUSE
17.23333333,2,1,1790000,213,1320000,3,HAWTHORN EAST,HOUSE
17.23333333,1,2,1790000,477,1890000,3,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,155,1240000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,2,2,1790000,289,1590000,3,HAWTHORN EAST,TOWNHOUSE
17.23333333,1.283749587,1.522389702,1790000,0,375000,1,HAWTHORN EAST,UNIT
17.23333333,3,2,1790000,523,2450000,4,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,832,3020000,3,HAWTHORN EAST,HOUSE
17.23333333,1,3,1790000,372,1625000,3,HAWTHORN EAST,HOUSE
17.23333333,3,2,1790000,864,2775000,5,HAWTHORN EAST,HOUSE
17.23333333,3,3,1790000,757,2500000,5,HAWTHORN EAST,HOUSE
17.23333333,2,2,1790000,556,2350000,4,HAWTHORN EAST,HOUSE
17.23333333,1,2,1790000,326,1385000,2,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,1153,655250,2,HAWTHORN EAST,UNIT
17.23333333,2,0,1790000,350,1666000,6,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,2276,430000,1,HAWTHORN EAST,UNIT
17.23333333,1.283749587,1.522389702,1790000,0,835000,2,HAWTHORN EAST,UNIT
17.23333333,1,2,1790000,783,2040000,3,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,0,505000,2,HAWTHORN EAST,UNIT
17.23333333,1,1,1790000,3084,500000,2,HAWTHORN EAST,UNIT
17.23333333,1,1,1790000,0,622000,2,HAWTHORN EAST,UNIT
17.23333333,1.283749587,1.522389702,1790000,0,650000,2,HAWTHORN EAST,UNIT
17.23333333,1,1,1790000,354,1650000,3,HAWTHORN EAST,HOUSE
17.23333333,1,0,1790000,917,371000,1,HAWTHORN EAST,UNIT
17.23333333,3,3,1790000,0,1900000,5,HAWTHORN EAST,HOUSE
17.23333333,2,1,1790000,255,1625000,3,HAWTHORN EAST,HOUSE
17.23333333,1,3,1790000,166,701000,2,HAWTHORN EAST,UNIT
17.23333333,2,1,1790000,588,2200000,4,HAWTHORN EAST,HOUSE
17.23333333,1,1,1790000,211,975000,3,HAWTHORN EAST,HOUSE
10.3,1,1,858612,132,546500,2,HEIDELBERG,UNIT
10.3,1,1,858612,215,620000,3,HEIDELBERG,UNIT
10.3,1.283749587,1.522389702,858612,0,985000,3,HEIDELBERG,UNIT
10.3,1,1,858612,858,1220000,3,HEIDELBERG,HOUSE
10.3,1,2,858612,235,550000,3,HEIDELBERG,TOWNHOUSE
10.3,2,1,858612,0,585000,2,HEIDELBERG,UNIT
10.3,1,1,858612,182,705000,2,HEIDELBERG,TOWNHOUSE
10.3,1,1,858612,158,420000,2,HEIDELBERG,UNIT
10.3,1,2,858612,1547,1705000,3,HEIDELBERG,HOUSE
10.3,1,1,858612,187,490000,2,HEIDELBERG,HOUSE
10.3,1,2,858612,4497,579000,2,HEIDELBERG,UNIT
10.3,1,2,858612,600,1110000,3,HEIDELBERG,HOUSE
10.3,1,2,858612,153,540000,2,HEIDELBERG,UNIT
10.3,1.283749587,1.522389702,858612,0,1240000,4,HEIDELBERG,HOUSE
10.3,1,2,858612,577,750000,3,HEIDELBERG,HOUSE
10.3,4,2,858612,642,1115000,4,HEIDELBERG,HOUSE
10.3,2,1,858612,422,1000000,3,HEIDELBERG,HOUSE
10.3,1,1,858612,88,595000,2,HEIDELBERG,TOWNHOUSE
10.3,2,2,858612,4497,690000,3,HEIDELBERG,UNIT
10.3,2,2,858612,580,1401000,5,HEIDELBERG,HOUSE
10.3,2,2,858612,255,808000,3,HEIDELBERG,TOWNHOUSE
10.3,1,1,858612,570,1031000,4,HEIDELBERG,HOUSE
10.3,1,2,858612,145,600000,2,HEIDELBERG,TOWNHOUSE
10.3,2,2,858612,175,655000,3,HEIDELBERG,HOUSE
10.3,1,1,858612,662,1195000,3,HEIDELBERG,HOUSE
10.3,2,2,858612,285,850000,3,HEIDELBERG,HOUSE
10.3,2,2,858612,1180,830000,4,HEIDELBERG,UNIT
10.3,1,2,858612,674,1076000,3,HEIDELBERG,HOUSE
10.3,2,2,858612,635,1362000,4,HEIDELBERG,HOUSE
10.3,1,1,858612,110,690000,2,HEIDELBERG,TOWNHOUSE
10.3,1,1,858612,639,1375000,3,HEIDELBERG,HOUSE
10.3,1,1,858612,827,1400000,3,HEIDELBERG,HOUSE
10.3,1,2,858612,247,475000,2,HEIDELBERG,UNIT
10.3,3,2,858612,649,1030000,3,HEIDELBERG,HOUSE
10.3,1,4,858612,836,1455000,3,HEIDELBERG,HOUSE
10.3,1,2,858612,0,1125000,3,HEIDELBERG,HOUSE
0,1.283749587,1.522389702,1758636,0,1775000,4,IVANHOE EAST,HOUSE
0,4,2,1758636,2064,3850000,5,IVANHOE EAST,HOUSE
0,1,1,1758636,624,1605000,3,IVANHOE EAST,HOUSE
0,1,1,1758636,1473,470000,2,IVANHOE EAST,UNIT
0,1.283749587,1.522389702,1758636,0,3350000,5,IVANHOE EAST,HOUSE
0,2,2,1758636,1232,2150000,3,IVANHOE EAST,HOUSE
0,3,3,1758636,948,1740000,4,IVANHOE EAST,HOUSE
0,2,2,1758636,830,1660000,4,IVANHOE EAST,HOUSE
0,2,2,1758636,356,1260000,3,IVANHOE EAST,UNIT
0,2,2,1758636,1004,2200000,4,IVANHOE EAST,HOUSE
0,1,1,1758636,0,485000,2,IVANHOE EAST,UNIT
0,1,1,1758636,1073,1651000,3,IVANHOE EAST,HOUSE
0,3,2,1758636,583,1875000,4,IVANHOE EAST,HOUSE
0,3,3,1758636,826,1797000,5,IVANHOE EAST,HOUSE
0,2,1,1758636,180,1050000,3,IVANHOE EAST,TOWNHOUSE
0,1.283749587,1.522389702,1758636,0,2850000,4,IVANHOE EAST,HOUSE
0,1.283749587,1.522389702,1758636,0,3390000,5,IVANHOE EAST,HOUSE
0,1,1,1758636,0,405000,1,IVANHOE EAST,UNIT
0,1.283749587,1.522389702,1758636,0,520000,2,IVANHOE EAST,UNIT
0,1.283749587,1.522389702,462416,0,470000,3,JACANA,HOUSE
0,1.283749587,1.522389702,462416,0,461000,2,JACANA,HOUSE
0,1,0,462416,610,551000,3,JACANA,HOUSE
0,1.283749587,1.522389702,462416,0,398000,3,JACANA,HOUSE
0,1,2,462416,600,350000,3,JACANA,HOUSE
0,1.283749587,1.522389702,462416,0,482000,3,JACANA,HOUSE
0,1.283749587,1.522389702,462416,0,495000,3,JACANA,HOUSE
0,1,1,462416,197,280000,2,JACANA,UNIT
0,1,2,462416,650,425000,3,JACANA,HOUSE
0,1,2,462416,600,537000,3,JACANA,HOUSE
0,1,2,462416,647,600000,3,JACANA,HOUSE
0,1,1,462416,601,460000,3,JACANA,HOUSE
0,1,3,462416,624,611000,3,JACANA,HOUSE
0,1.283749587,1.522389702,462416,0,456000,2,JACANA,HOUSE
0,1,2,462416,598,495000,3,JACANA,HOUSE
0,1,2,462416,729,472500,2,JACANA,HOUSE
0,1,1,462416,607,421000,3,JACANA,HOUSE
0,2,1,599166,218,480000,3,KINGSBURY,UNIT
0,1.283749587,1.522389702,599166,0,568500,3,KINGSBURY,HOUSE
0,1,1,599166,907,980000,3,KINGSBURY,HOUSE
0,2,2,599166,544,1000000,5,KINGSBURY,HOUSE
0,1,0,599166,640,731000,2,KINGSBURY,HOUSE
0,1,1,599166,465,610000,4,KINGSBURY,HOUSE
0,1.283749587,1.522389702,599166,0,687000,4,KINGSBURY,HOUSE
0,1,1,599166,128,380000,2,KINGSBURY,UNIT
0,1,2,599166,556,690000,3,KINGSBURY,HOUSE
0,1.283749587,1.522389702,599166,0,635000,3,KINGSBURY,HOUSE
0,1.283749587,1.522389702,599166,0,590500,4,KINGSBURY,HOUSE
0,2,1,599166,468,607500,3,KINGSBURY,HOUSE
0,1,1,599166,770,705500,2,KINGSBURY,HOUSE
0,2,1,784130,180,677200,2,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,960000,3,KINGSVILLE,HOUSE
0,2,2,784130,269,1155000,3,KINGSVILLE,HOUSE
0,1,1,784130,259,817000,3,KINGSVILLE,HOUSE
0,2,2,784130,275,1035000,3,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,816000,2,KINGSVILLE,HOUSE
0,1,1,784130,224,677500,2,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,1450000,3,KINGSVILLE,HOUSE
0,1,1,784130,370,630000,1,KINGSVILLE,HOUSE
0,1,1,784130,350,760000,3,KINGSVILLE,HOUSE
0,2,0,784130,84,730000,2,KINGSVILLE,HOUSE
0,1,0,784130,272,750000,1,KINGSVILLE,HOUSE
0,1,1,784130,117,440000,2,KINGSVILLE,UNIT
0,1,1,784130,220,685000,2,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,600000,3,KINGSVILLE,TOWNHOUSE
0,1,1,784130,325,967500,3,KINGSVILLE,HOUSE
0,1,1,784130,0,210000,1,KINGSVILLE,UNIT
0,1.283749587,1.522389702,784130,0,1210000,4,KINGSVILLE,HOUSE
0,2,0,784130,272,1340000,3,KINGSVILLE,HOUSE
0,2,1,784130,276,925000,4,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,912500,3,KINGSVILLE,HOUSE
0,1,1,784130,0,270000,2,KINGSVILLE,UNIT
0,2,1,784130,274,1275000,4,KINGSVILLE,HOUSE
0,1,1,784130,275,925000,3,KINGSVILLE,HOUSE
0,1.283749587,1.522389702,784130,0,1085000,3,KINGSVILLE,HOUSE
0,2,1,784130,343,1336000,4,KINGSVILLE,HOUSE
0,1,1,784130,0,200000,1,KINGSVILLE,UNIT
0,1.283749587,1.522389702,1370000,0,1185000,4,MURRUMBEENA,TOWNHOUSE
0,1,2,1370000,701,1470000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,302,1160000,3,MURRUMBEENA,TOWNHOUSE
0,2,2,1370000,242,1100000,3,MURRUMBEENA,TOWNHOUSE
0,1,1,1370000,274,820000,3,MURRUMBEENA,HOUSE
0,1,1,1370000,129,690000,2,MURRUMBEENA,TOWNHOUSE
0,1.283749587,1.522389702,1370000,0,1580000,4,MURRUMBEENA,HOUSE
0,1,1,1370000,161,740000,2,MURRUMBEENA,UNIT
0,1.283749587,1.522389702,1370000,0,1420000,3,MURRUMBEENA,HOUSE
0,2,1,1370000,277,975000,3,MURRUMBEENA,UNIT
0,1,1,1370000,0,825000,2,MURRUMBEENA,UNIT
0,1,2,1370000,618,1430000,3,MURRUMBEENA,HOUSE
0,1,1,1370000,697,435000,2,MURRUMBEENA,HOUSE
0,2,2,1370000,5289,605000,2,MURRUMBEENA,UNIT
0,1,6,1370000,612,1355000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,0,785000,3,MURRUMBEENA,TOWNHOUSE
0,1,1,1370000,700,1420000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,660,1610000,4,MURRUMBEENA,HOUSE
0,1,1,1370000,0,290000,1,MURRUMBEENA,UNIT
0,1,2,1370000,313,910500,2,MURRUMBEENA,HOUSE
0,1.283749587,1.522389702,1370000,0,480000,2,MURRUMBEENA,UNIT
0,1,1,1370000,0,331000,1,MURRUMBEENA,UNIT
0,1.283749587,1.522389702,1370000,0,1000000,6,MURRUMBEENA,HOUSE
0,1,1,1370000,0,685000,2,MURRUMBEENA,HOUSE
0,1.283749587,1.522389702,1370000,0,1500000,4,MURRUMBEENA,HOUSE
0,1,1,1370000,0,256500,1,MURRUMBEENA,UNIT
0,1.283749587,1.522389702,1370000,0,1390000,4,MURRUMBEENA,HOUSE
0,2,2,1370000,627,1365000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,0,860000,3,MURRUMBEENA,TOWNHOUSE
0,1,1,1370000,181,835000,3,MURRUMBEENA,UNIT
0,2,2,1370000,1318,720000,2,MURRUMBEENA,TOWNHOUSE
0,2,1,1370000,293,861500,2,MURRUMBEENA,HOUSE
0,2,1,1370000,5289,500000,2,MURRUMBEENA,UNIT
0,2,1,1370000,690,1670000,4,MURRUMBEENA,HOUSE
0,2,2,1370000,557,1400000,4,MURRUMBEENA,HOUSE
0,1,1,1370000,554,1076000,3,MURRUMBEENA,HOUSE
0,2,2,1370000,506,1100000,3,MURRUMBEENA,HOUSE
